14.7860 	EXP 	P3: text = 'W'
14.7860 	EXP 	P4: text = 'A'
14.7860 	EXP 	P5: text = 'I'
14.7860 	EXP 	P6: text = 'G'
14.7860 	EXP 	P7: text = 'S'
14.7860 	EXP 	P8: text = 'H'
14.7860 	EXP 	P9: text = 'K'
14.7860 	EXP 	P10: text = 'F'
14.7860 	EXP 	P11: text = 'Y'
14.7860 	EXP 	P12: text = 'M'
14.7860 	EXP 	P13: text = 'V'
14.7860 	EXP 	P14: text = 'E'
14.7860 	EXP 	P15: text = 'L'
14.7860 	EXP 	P1: color = '[-1.  1. -1.] (rgb)'
14.7860 	EXP 	P2: color = '[-1. -1.  1.] (rgb)'
14.7860 	EXP 	P3: color = '[ 1.   0.5 -1. ] (rgb)'
14.7860 	EXP 	P4: color = '[ 1.  1. -1.] (rgb)'
14.7860 	EXP 	P5: color = '[-1.  1. -1.] (rgb)'
14.7860 	EXP 	P6: color = '[-1. -1.  1.] (rgb)'
14.7860 	EXP 	P7: color = '[ 1.   0.5 -1. ] (rgb)'
14.7860 	EXP 	P8: color = '[ 1.  1. -1.] (rgb)'
14.7860 	EXP 	P9: color = '[-1.  1. -1.] (rgb)'
14.7860 	EXP 	P10: color = '[-1. -1.  1.] (rgb)'
14.7860 	EXP 	P11: color = '[ 1.   0.5 -1. ] (rgb)'
14.7860 	EXP 	P12: color = '[ 1. -1. -1.] (rgb)'
14.7860 	EXP 	P13: color = '[ 1.  1. -1.] (rgb)'
14.7860 	EXP 	P14: color = '[-1.  1. -1.] (rgb)'
14.7860 	EXP 	P15: color = '[-1. -1.  1.] (rgb)'
14.7860 	EXP 	LeftDistractor: image = 'BLANK.bmp'
14.7860 	EXP 	RightDistractor: image = 'BLANK.bmp'
14.7860 	EXP 	fixation: autoDraw = True
14.9823 	EXP 	fixation: autoDraw = False
14.9989 	EXP 	P1: autoDraw = True
15.0491 	EXP 	P1: autoDraw = False
15.0656 	EXP 	P14: autoDraw = True
15.1168 	EXP 	P14: autoDraw = False
15.1326 	EXP 	P2: autoDraw = True
15.1823 	EXP 	P2: autoDraw = False
15.2656 	EXP 	P3: autoDraw = True
15.3157 	EXP 	P3: autoDraw = False
15.3989 	EXP 	P4: autoDraw = True
15.4489 	EXP 	P4: autoDraw = False
